Epoch,Reward,Gates passed
517,-157,0
518,-317,1
519,-382,2
520,-192,0
521,-195,0
522,-145,0
523,-180,0
524,-168,0
525,-167,0
526,-174,0
527,-168,0
528,-206,2
529,-150,1
530,-186,1
531,-190,0
532,-163,1
533,-152,0
534,-298,1
535,-189,0
536,-412,2
537,-281,1
538,-223,1
539,-169,0
540,-162,0
541,-173,0
542,-227,0
543,-222,1
544,-231,1
545,-181,1
546,-153,1
547,-218,1
548,-169,0
549,-250,1
550,-251,1
551,-179,0
552,-145,0
553,-163,0
554,-206,1
555,-128,1
556,-204,1
557,-194,1
558,-173,1
559,-157,1
560,-153,0
561,-221,1
562,-779,6
563,-163,0
564,-154,0
565,-150,0
566,-141,0
567,-165,0
568,-231,1
569,-143,0
570,-145,1
571,-249,1
572,-459,2
573,-160,0
574,-173,0
575,-165,0
576,-172,0
577,-164,0
578,-193,0
579,-133,0
580,-142,0
581,-146,0
582,-134,0
583,-138,0
584,-141,1
585,-136,0
586,-131,0
587,-136,0
588,-130,0
589,-156,0
590,-145,0
591,-140,0
592,-136,0
593,-179,1
594,-162,0
595,-147,0
596,-134,0
597,-132,0
598,-137,0
599,-149,0
600,-141,0
601,-152,0
602,-171,0
603,-168,0
604,-172,0
605,-236,1
606,-168,0
607,-263,2
608,-271,1
609,-162,1
610,-178,1
611,-151,1
612,-167,0
613,-266,1
614,-181,0
615,-175,0
616,-199,1
617,-149,0
618,-162,0
619,-227,1
620,-338,1
621,-344,1
622,-332,1
623,-207,0
624,-224,1
625,-231,1
626,-196,0
627,-179,0
628,-361,1
629,-322,2
630,-296,1
631,-198,1
632,-128,1
633,-132,1
634,-155,1
635,-312,1
636,-324,1
637,-195,0
638,-188,0
639,-209,0
640,-248,1
641,-136,1
642,-287,1
643,-165,0
644,-164,0
645,-261,1
646,-269,2
647,-154,0
648,-199,1
649,-310,1
650,-161,0
651,-153,0
652,-250,1
653,-177,1
654,-193,1
655,-185,1
656,-155,1
657,-136,1
658,-177,1
659,-157,2
660,-163,1
661,-178,0
662,-150,0
663,-214,1
664,-251,1
665,-136,0
666,-125,0
667,-130,0
668,-135,1
669,-171,1
670,-176,0
671,-288,1
672,-216,1
673,-160,1
674,-142,1
675,-176,2
676,-174,0
677,-268,1
678,-207,1
679,-167,0
680,-173,0
681,-162,0
682,-167,0
683,-170,0
684,-174,0
685,-181,0
686,-165,0
687,-170,0
688,-166,0
689,-160,0
690,-199,0
691,-247,1
692,-124,1
693,-201,0
694,-171,0
695,-179,0
696,-168,0
697,-383,2
698,-296,1
699,-237,1
700,-188,1
701,-231,1
702,-155,0
703,-153,0
704,-169,0
705,-155,0
706,-167,0
707,-167,0
708,-154,0
709,-164,0
710,-155,0
711,-160,0
712,-147,0
713,-215,2
714,-154,0
715,-257,1
716,-242,1
717,-169,0
718,-332,2
719,-414,3
720,-137,0
721,-135,1
722,-127,1
723,-132,1
724,-159,0
725,-303,1
726,-144,0
727,-148,0
728,-155,0
729,-140,0
730,-140,0
731,-153,0
732,-151,0
733,-161,0
734,-153,0
735,-165,0
736,-168,0
737,-172,0
738,-167,0
739,-171,0
740,-149,0
741,-307,1
742,-308,1
743,-193,0
744,-331,1
745,-230,1
746,-171,0
747,-390,1
748,-157,0
749,-150,1
750,-147,0
751,-190,1
752,-229,1
753,-160,0
754,-133,0
755,-229,1
756,-155,1
757,-135,0
758,-179,1
759,-180,1
760,-249,1
761,-209,1
762,-132,0
763,-162,1
764,-161,0
765,-132,0
766,-159,1
767,-161,1
768,-235,1
769,-156,1
770,-121,0
771,-153,0
772,-128,0
773,-146,0
774,-137,0
775,-238,1
776,-219,1
777,-132,0
778,-125,0
779,-124,0
780,-119,0
781,-128,0
782,-124,0
783,-142,0
784,-125,0
785,-140,0
786,-124,0
787,-169,1
788,-255,1
789,-293,2
790,-287,1
791,-391,2
792,-138,1
793,-220,1
794,-154,0
795,-206,1
796,-170,0
797,-160,0
798,-159,0
799,-325,1
800,-187,1
801,-142,1
802,-236,1
803,-184,0
804,-169,0
805,-160,0
806,-153,0
807,-164,0
808,-170,0
809,-387,2
810,-160,1
811,-127,0
812,-174,1
813,-165,1
814,-126,1
815,-191,1
816,-129,1
817,-171,1
818,-154,1
819,-169,1
820,-207,1
821,-156,1
822,-160,1
823,-207,2
824,-211,1
825,-205,1
826,-199,1
827,-208,2
828,-123,1
829,-126,1
830,-127,1
831,-121,0
832,-126,0
833,-192,1
834,-218,1
835,-214,1
836,-241,1
837,-321,1
838,-281,1
839,-216,1
840,-152,0
841,-167,0
842,-170,0
843,-174,0
844,-170,0
845,-171,0
846,-171,0
847,-171,0
848,-170,0
849,-169,0
850,-173,0
851,-166,0
852,-155,0
853,-148,0
854,-137,0
855,-130,0
856,-145,0
857,-164,0
858,-141,0
859,-148,1
860,-140,1
861,-194,1
862,-245,1
863,-160,0
864,-156,0
865,-150,0
866,-124,0
867,-126,0
868,-146,0
869,-124,0
870,-138,0
871,-123,0
872,-141,0
873,-148,0
874,-130,0
875,-134,0
876,-139,0
877,-126,0
878,-128,0
879,-122,0
880,-130,0
881,-128,0
882,-121,0
883,-235,1
884,-293,1
885,-142,0
886,-219,1
887,-196,0
888,-121,0
889,-169,0
890,-126,0
891,-127,0
892,-183,0
893,-140,0
894,-121,0
895,-124,0
896,-118,0
897,-120,0
898,-122,0
899,-353,2
900,-127,0
901,-129,0
902,-153,0
903,-149,0
904,-172,0
905,-132,0
906,-137,0
907,-152,1
908,-145,0
909,-437,2
910,-226,1
911,-279,1
912,-398,2
913,-129,1
914,-133,1
915,-133,1
916,-182,1
917,-187,0
918,-324,1
919,-223,1
920,-160,0
921,-155,0
922,-131,1
923,-124,0
924,-124,0
925,-138,1
926,-138,0
927,-124,0
928,-127,0
929,-169,1
930,-140,0
931,-145,0
932,-126,0
933,-130,0
934,-132,0
935,-143,0
936,-154,1
937,-123,0
938,-159,0
939,-129,0
940,-131,0
941,-120,0
942,-137,0
943,-149,0
944,-153,0
945,-268,1
946,-279,1
947,-125,0
948,-121,0
949,-166,1
950,-180,2
951,-126,0
952,-155,2
953,-135,1
954,-170,1
955,-161,1
956,-165,1
957,-128,0
958,-125,0
959,-185,2
960,-171,1
961,-124,0
962,-124,0
963,-119,0
964,-125,0
965,-122,0
966,-132,0
967,-120,0
968,-126,0
969,-124,0
970,-129,0
971,-133,0
972,-124,0
973,-210,1
974,-137,0
975,-120,0
976,-121,0
977,-133,1
978,-121,0
979,-118,0
980,-119,0
981,-259,1
982,-203,1
983,-129,1
984,-123,1
985,-185,1
986,-218,1
987,-520,5
988,-150,1
989,-172,1
990,-181,1
991,-145,1
992,-205,1
993,-123,1
994,-135,1
995,-201,1
996,-202,1
997,-167,1
998,-128,1
999,-166,1
1000,-357,1
1001,-324,1
1002,-173,0
1003,-168,1
1004,-141,0
1005,-212,0
1006,-226,1
1007,-316,1
1008,-270,1
1009,-165,0
1010,-175,0
1011,-161,0
1012,-170,0
1013,-171,0
1014,-196,0
1015,-156,0
1016,-310,1
1017,-226,1
1018,-356,1
1019,-282,1
1020,-221,1
1021,-230,1
1022,-171,0
1023,-162,0
1024,-129,0
1025,-164,0
1026,-147,0
1027,-165,0
1028,-191,0
1029,-162,0
1030,-168,0
1031,-186,0
1032,-283,1
1033,-145,0
1034,-190,1
1035,-175,1
1036,-184,1
1037,-188,0
1038,-143,0
1039,-152,0
1040,-202,0
1041,-196,0
1042,-224,1
1043,-203,0
1044,-192,0
1045,-336,1
1046,-127,0
1047,-127,0
1048,-168,0
1049,-178,0
1050,-165,0
1051,-127,0
1052,-132,0
1053,-159,0
1054,-155,0
1055,-125,0
1056,-125,0
1057,-140,0
1058,-127,0
1059,-120,0
1060,-208,1
1061,-120,0
1062,-130,0
1063,-122,0
1064,-129,0
1065,-123,0
1066,-125,0
1067,-120,0
1068,-122,0
1069,-124,0
1070,-128,0
1071,-130,0
1072,-126,0
1073,-128,0
1074,-123,0
1075,-118,0
1076,-120,0
1077,-128,0
1078,-120,0
1079,-132,0
1080,-187,0
1081,-119,0
1082,-125,0
1083,-126,0
1084,-126,0
1085,-120,0
1086,-122,0
1087,-121,0
1088,-123,0
1089,-125,0
1090,-120,0
1091,-123,0
1092,-121,0
1093,-125,0
1094,-120,0
1095,-120,0
1096,-121,0
1097,-120,0
1098,-123,0
1099,-126,0
1100,-123,0
1101,-125,0
1102,-126,0
1103,-120,0
1104,-137,0
1105,-126,0
1106,-130,0
1107,-122,0
1108,-164,0
1109,-212,1
1110,-166,0
1111,-342,1
1112,-170,1
1113,-153,0
1114,-162,0
1115,-160,0
1116,-146,0
1117,-289,1
1118,-435,1
1119,-292,1
1120,-263,1
1121,-161,0
1122,-161,0
1123,-174,0
1124,-122,0
1125,-122,0
1126,-351,1
1127,-127,0
1128,-171,0
1129,-371,1
1130,-451,2
1131,-119,0
1132,-124,0
1133,-281,1
1134,-124,0
1135,-129,0
1136,-130,0
1137,-121,0
1138,-120,0
1139,-146,0
1140,-119,0
1141,-120,0
1142,-127,0
1143,-126,0
1144,-137,0
1145,-207,1
1146,-289,1
1147,-167,0
1148,-157,0
1149,-181,0
1150,-129,0
1151,-131,0
1152,-120,0
1153,-141,0
1154,-128,0
1155,-131,0
1156,-134,0
1157,-231,1
1158,-121,0
1159,-270,1
1160,-381,1
1161,-127,0
1162,-120,0
1163,-134,0
1164,-124,1
1165,-209,2
1166,-266,1
1167,-155,1
1168,-142,1
1169,-242,1
1170,-330,1
1171,-134,1
1172,-157,1
1173,-218,1
1174,-258,1
1175,-260,1
1176,-264,1
1177,-135,1
1178,-150,1
1179,-376,1
1180,-364,2
1181,-137,0
1182,-171,1
1183,-153,0
1184,-192,1
1185,-200,0
1186,-152,0
1187,-133,0
1188,-259,1
1189,-153,0
1190,-208,1
1191,-168,0
1192,-188,1
1193,-144,1
1194,-132,1
1195,-174,1
1196,-163,0
1197,-198,1
1198,-445,3
1199,-236,1
