Epoch,Reward,Gates passed
249,-46,3
250,-162,0
251,-16,2
252,548,10
253,-185,0
254,-10,2
255,-186,0
256,-175,0
257,-178,0
258,-192,0
259,-177,0
260,-62,2
261,-171,0
262,-193,0
263,-174,0
264,-46,4
265,39,3
266,52,3
267,188,7
268,-17,3
269,-112,2
270,-156,0
271,197,6
272,-193,0
273,-33,2
274,-178,0
275,-180,0
276,-179,0
277,-89,2
278,-173,0
279,-176,2
280,-159,2
281,-166,0
282,-176,0
283,-59,3
284,81,5
285,272,6
286,-162,0
287,392,7
288,39,2
289,142,5
290,-166,0
291,-174,0
292,-180,2
293,120,6
294,-72,2
295,22,3
296,-9,2
297,-160,0
298,-26,2
299,-141,0
300,132,5
301,-29,3
302,-171,0
303,-160,0
304,-66,1
305,-166,0
306,-167,1
307,-181,0
308,173,5
309,-121,2
310,-175,0
311,-184,0
312,-186,0
313,-198,0
314,-97,1
315,-178,0
316,-180,0
317,-209,0
318,-163,0
319,-82,1
320,12,3
321,-153,0
322,-168,0
323,-179,0
324,-157,0
325,-162,0
326,-167,0
327,-161,0
328,-143,0
329,-152,0
330,-152,0
331,43,2
332,229,6
333,-76,2
334,-50,2
335,-129,1
336,319,6
337,124,5
338,-135,1
339,-145,0
340,-171,0
341,-5,2
342,51,2
343,104,4
344,-166,0
345,32,2
346,-83,1
347,-188,0
348,-27,2
349,259,5
350,341,6
351,-205,0
352,-172,2
353,-193,0
354,-172,0
355,-162,0
356,-184,0
357,-171,0
358,-66,2
359,-148,1
360,-144,0
361,-144,0
362,-179,0
363,-155,0
364,-95,1
365,-156,0
366,-172,0
367,-145,0
368,-128,0
369,-165,0
370,-158,0
371,-161,0
372,-155,0
373,-128,2
374,-158,0
375,-24,3
376,-183,0
377,-141,0
378,-167,0
379,-166,0
380,-163,0
381,-161,0
382,-165,0
383,-166,0
384,-73,2
385,-92,2
386,-167,0
387,-203,0
388,-151,1
389,-161,1
390,-143,2
391,-159,0
392,-170,0
393,-55,2
394,-152,0
395,96,4
396,-25,3
397,-175,0
398,-200,0
399,-3,3
400,32,2
401,37,2
402,630,9
403,44,3
404,-72,2
405,-122,1
406,-97,2
407,-126,1
408,-209,0
409,-164,0
410,-178,0
411,-164,0
412,-181,0
413,-128,2
414,-144,0
415,-148,0
416,-115,2
417,-185,0
418,-60,3
419,163,5
420,17,2
421,-133,0
422,-133,0
423,-180,0
424,-119,1
425,-150,0
426,-142,0
427,232,5
428,44,3
429,-73,2
430,-131,0
431,-46,1
432,-193,0
433,-210,0
434,-157,0
435,-145,0
436,129,3
437,333,6
438,9,2
439,-191,0
440,-190,0
441,229,6
442,-183,0
443,-93,1
444,28,2
445,-205,0
446,-206,0
447,-23,2
448,-192,0
449,-156,0
450,-115,1
451,-172,0
452,-160,0
453,-47,2
454,-176,0
455,-162,0
456,-184,0
457,-200,0
458,-225,1
459,220,6
460,402,8
461,555,8
462,95,4
463,-4,2
464,-35,1
465,41,2
466,-10,2
467,-133,0
468,-193,0
469,-183,0
470,-205,0
471,-164,1
472,-70,2
473,153,5
474,-187,0
475,-165,0
476,-196,0
477,-129,0
478,-212,0
479,-161,0
480,-185,0
481,-192,0
482,-214,0
483,134,5
484,-151,1
485,-138,0
486,-60,1
487,-147,0
488,-166,0
489,-185,0
490,-172,0
491,-188,0
492,10,3
493,-56,1
494,176,4
495,39,2
496,3,2
497,13,2
498,79,3
499,96,3
500,24,3
501,74,4
502,-185,0
503,4,2
504,-2,3
505,-109,1
506,-196,0
507,-111,1
508,-161,0
509,-164,0
510,-179,0
511,1734,0
512,1231,4
513,-121,1
514,0,3
515,-122,1
516,203,5
517,-219,0
518,-47,1
519,1113,15
520,129,3
521,-180,0
522,-191,0
523,131,3
524,-158,0
525,-143,0
526,-137,0
527,-172,0
528,496,7
529,7,2
530,-13,3
531,-145,0
532,-147,0
533,209,4
534,283,5
535,-92,1
536,107,3
537,114,3
538,80,3
539,135,4
540,61,3
541,10,3
542,-156,0
543,-44,1
544,-154,0
545,125,3
546,-170,0
547,-160,0
548,238,5
549,-104,1
550,119,3
551,-6,3
552,47,3
553,-52,1
554,420,6
555,180,4
556,-159,0
557,-130,0
558,-139,0
559,-18,2
560,-201,0
561,-138,0
562,119,3
563,135,3
564,-144,0
565,-170,0
566,-172,0
567,26,2
568,-94,2
569,-170,0
570,-20,2
571,464,7
572,-40,1
573,64,3
574,-41,1
575,37,2
576,24,2
577,-41,1
578,29,3
579,58,2
580,72,3
581,-172,0
582,181,4
583,83,3
584,-142,0
585,-122,0
586,42,3
587,-148,0
588,59,3
589,-58,2
590,-31,3
591,30,3
592,-43,3
593,-23,2
594,1,3
595,-195,0
596,-166,0
597,161,5
598,92,4
599,104,3
600,501,7
601,-36,2
602,233,5
603,9,2
604,-197,0
605,-143,1
606,-94,1
607,856,14
608,-162,0
609,-162,0
610,-172,0
611,-94,2
612,-218,0
613,-142,1
614,308,5
615,34,2
616,94,3
617,132,3
618,125,3
619,-132,0
620,783,10
621,596,9
622,127,3
623,59,2
624,59,2
625,49,2
626,-46,2
627,30,3
628,300,5
629,-147,0
630,-149,0
631,32,2
632,-137,0
633,-62,2
634,475,7
635,31,2
636,103,3
637,-38,1
638,377,6
639,107,3
640,-133,0
641,146,3
642,-57,1
643,53,2
644,-35,1
645,-165,0
646,32,3
647,-177,0
648,-181,0
649,-159,0
650,-159,0
651,-169,0
652,-66,1
653,-33,2
654,31,2
655,131,4
656,-124,0
657,-128,0
658,-152,0
659,-155,0
660,-136,0
661,-134,0
662,165,5
663,-223,0
664,-214,0
665,-180,1
666,-220,0
667,-127,2
668,-132,2
669,-175,0
670,37,3
671,135,3
672,-150,0
673,89,3
674,-62,1
675,191,4
676,-134,1
677,406,6
678,-190,1
679,13,2
680,78,3
681,-68,3
682,-176,0
683,11,2
684,46,2
685,-35,1
686,47,2
687,57,2
688,282,5
689,148,3
690,690,9
691,307,5
692,396,7
693,290,5
694,379,6
695,-38,1
696,-140,0
697,-139,0
698,-138,0
699,135,3
700,-170,0
701,-14,3
702,-147,0
703,1330,17
704,-152,0
705,-137,0
706,-142,1
707,584,8
708,18,2
709,-137,1
710,-226,0
711,50,2
712,18,3
713,40,2
714,51,2
715,46,2
716,33,3
717,-55,2
718,-149,0
719,44,2
720,-142,0
721,108,3
722,-144,1
723,-193,0
724,-226,0
725,-141,1
726,-153,1
727,-226,0
728,-32,2
729,63,2
730,-132,0
731,-38,1
732,133,3
733,32,2
734,47,2
735,135,3
736,53,2
737,129,3
738,43,2
739,655,9
740,-160,0
741,-10,2
742,-217,0
743,8,2
744,-193,0
745,25,2
746,-163,0
747,-52,3
748,-168,0
749,-35,1
750,-147,0
751,135,3
752,590,8
753,79,3
754,44,2
755,-13,2
756,228,5
757,145,3
758,54,2
759,474,7
760,337,5
761,337,5
762,-134,0
763,-123,1
764,-6,3
765,-11,2
766,-34,4
767,-14,4
768,48,6
769,-122,0
770,-126,0
771,111,4
772,-80,1
773,-176,0
774,-164,0
775,-63,3
776,-94,2
777,24,2
778,-211,0
779,-138,1
780,-174,0
781,-156,0
782,-50,1
783,-73,2
784,38,2
785,319,5
786,477,7
787,381,6
788,56,3
789,-161,0
790,135,3
791,-94,1
792,25,2
793,91,3
794,-38,3
795,-77,1
796,-52,1
797,-42,1
798,-36,1
799,-42,1
800,-42,1
801,43,3
802,-8,2
803,409,7
804,45,2
805,-172,0
806,444,7
807,467,7
808,-74,2
809,-148,1
810,-144,1
811,-179,0
812,29,3
813,-128,0
814,-158,0
815,-126,0
816,145,4
817,45,2
818,52,2
819,241,3
820,-150,0
821,-169,0
822,-180,0
823,-175,0
824,-57,1
825,-36,2
826,-201,0
827,-190,0
828,-195,0
829,-182,0
830,844,11
831,93,3
832,-51,1
833,53,2
834,57,2
835,54,2
836,149,3
837,629,8
838,217,5
839,144,3
840,682,9
841,-180,0
842,-187,0
843,-203,0
844,14,2
845,2,3
846,4,3
847,560,8
848,2,3
849,53,2
850,95,3
851,754,10
852,-11,2
853,-37,1
854,-35,1
855,-36,1
856,30,2
857,43,2
858,-34,1
859,49,2
860,-47,1
861,174,4
862,124,3
863,46,2
864,47,2
865,-64,1
866,3,2
867,34,3
868,-57,1
869,-59,2
870,51,2
871,34,2
872,56,2
873,-48,1
874,24,2
875,-190,0
876,-215,0
877,323,6
878,-104,2
879,-160,0
880,-165,0
881,485,7
882,195,4
883,-181,0
884,-163,0
885,-165,0
886,15,3
887,-86,1
888,-61,1
889,-79,1
890,-64,1
891,176,6
892,-10,2
893,19,2
894,-93,1
895,566,8
896,-29,3
897,-32,2
898,-164,0
899,41,2
900,-58,1
901,-47,1
902,90,3
903,298,6
904,23,2
905,-38,1
906,-45,1
907,324,5
908,-136,0
909,-136,0
910,-138,0
911,-124,0
912,-128,0
913,-142,0
914,-16,2
915,53,2
916,-7,3
917,50,3
918,-38,1
919,14,4
920,-58,1
921,-219,0
922,-198,0
923,-179,0
924,11,5
925,640,10
926,472,7
927,51,2
928,814,10
929,-165,0
930,-171,0
931,-163,0
932,-164,0
933,667,9
934,307,6
935,85,3
936,455,7
937,-166,0
938,-148,0
939,-40,1
940,144,3
941,-44,1
942,-52,1
943,236,4
944,510,7
945,549,8
946,-44,2
947,39,2
948,138,3
949,-102,1
950,309,5
951,296,5
952,798,10
953,124,3
954,-141,0
955,-130,0
956,-180,0
957,287,5
958,533,8
959,507,7
960,431,6
961,54,2
962,-138,1
963,38,3
964,50,2
965,-131,0
966,-135,1
967,27,2
968,152,3
969,37,2
970,-192,0
971,-214,0
972,-135,1
973,-180,0
974,-171,1
975,-46,3
976,88,3
977,20,3
978,47,4
979,227,4
980,58,3
981,837,11
982,86,3
983,49,2
984,-150,0
985,-141,0
986,-153,0
987,-146,0
988,-135,0
989,-46,1
990,41,2
991,-161,0
992,-164,0
993,202,5
994,9,3
995,56,2
996,559,8
997,-150,0
998,132,4
999,-78,1
1000,30,2
1001,-80,2
1002,-198,0
1003,-225,0
1004,-128,1
1005,-139,1
1006,-61,3
1007,-28,2
1008,-36,1
1009,-76,1
1010,-32,1
1011,-45,1
1012,-29,1
1013,-45,1
1014,58,2
1015,61,2
1016,-6,3
1017,19,2
1018,-50,1
1019,-33,1
1020,-44,1
1021,-32,1
1022,-51,1
1023,-39,1
1024,-102,2
1025,54,2
1026,-169,0
1027,-171,0
1028,-175,0
1029,-31,2
1030,52,2
1031,54,2
1032,-35,1
1033,-52,1
1034,45,2
1035,-34,1
1036,-50,1
1037,51,2
1038,410,6
1039,815,10
1040,-125,0
1041,48,2
1042,612,8
1043,121,3
1044,56,3
1045,-55,1
1046,-171,0
1047,46,2
1048,-28,1
1049,-34,1
1050,48,2
1051,-34,1
1052,-147,0
1053,434,7
1054,-140,0
1055,-38,1
1056,-42,1
1057,-133,0
1058,-167,0
1059,547,8
1060,-232,0
1061,-94,3
1062,-21,2
1063,5,2
1064,-5,2
1065,-76,1
1066,137,3
1067,215,4
1068,146,3
1069,46,2
1070,138,3
1071,27,2
1072,110,3
1073,-56,2
1074,-66,1
1075,-143,0
1076,-124,0
1077,48,3
1078,49,3
1079,-128,0
1080,136,3
1081,240,4
1082,6,3
1083,116,3
1084,151,4
1085,-166,0
1086,-162,0
1087,-159,0
1088,-156,0
1089,-135,0
1090,28,2
1091,15,2
1092,-154,0
1093,191,4
1094,-154,0
1095,-156,0
1096,-154,0
1097,-162,0
1098,-168,0
1099,45,2
1100,233,4
1101,19,2
1102,-112,1
1103,-58,1
1104,-42,1
1105,-49,1
1106,-1,2
1107,-62,1
1108,320,5
1109,-140,0
1110,-47,2
1111,108,3
1112,305,5
1113,-132,0
1114,-35,1
1115,-13,2
1116,41,2
1117,-60,1
1118,-83,1
1119,-61,2
1120,-32,1
1121,-30,1
1122,-64,1
1123,50,5
1124,-186,0
1125,-176,0
1126,-192,2
1127,-36,1
1128,-198,0
1129,-22,2
1130,-39,1
1131,-168,0
1132,-155,0
1133,-158,1
1134,-130,0
1135,134,3
1136,56,2
1137,-134,0
1138,-129,0
1139,54,2
1140,-30,1
1141,-203,0
1142,-179,0
1143,135,3
1144,239,4
1145,685,9
1146,32,2
1147,-179,0
1148,-190,0
1149,-182,0
1150,-34,1
1151,52,2
1152,-178,0
1153,-165,0
1154,-167,0
1155,-168,0
1156,-159,0
1157,-173,0
1158,106,3
1159,149,3
1160,127,3
1161,81,3
1162,-33,2
1163,-33,1
1164,-132,0
1165,58,2
1166,308,5
1167,610,8
1168,238,4
1169,31,2
1170,643,9
1171,-132,0
1172,46,2
1173,19,3
1174,-39,1
1175,531,7
1176,-32,1
1177,-37,1
1178,-41,1
1179,-43,1
1180,-137,0
1181,48,2
1182,-28,2
1183,228,4
1184,33,2
1185,-41,1
1186,-129,0
1187,-130,0
1188,56,2
1189,82,3
1190,-172,0
1191,-187,0
1192,-162,0
1193,25,2
1194,-48,1
1195,-135,1
1196,-55,1
1197,-38,1
1198,-32,1
1199,58,2
1200,-63,3
1201,-186,0
1202,-181,0
1203,-160,0
1204,-161,0
1205,-166,0
1206,-150,0
1207,-162,0
1208,-164,0
1209,-167,1
1210,1407,19
1211,38,2
1212,380,6
1213,234,5
1214,-8,3
1215,75,3
1216,-133,1
1217,-213,0
1218,-134,0
1219,-137,0
1220,38,2
1221,57,3
1222,52,2
1223,430,6
1224,47,3
1225,218,4
1226,513,7
1227,-31,1
1228,-42,1
1229,-34,1
1230,-128,0
1231,-127,0
1232,-36,1
1233,106,3
1234,160,3
1235,-33,1
1236,-40,1
1237,49,2
1238,142,4
1239,52,2
1240,-129,0
1241,-38,1
1242,62,2
1243,149,4
1244,-3,4
1245,20,2
1246,261,5
1247,56,2
1248,63,2
1249,-38,1
1250,31,2
1251,159,3
1252,195,4
1253,37,3
1254,55,2
1255,244,5
1256,-180,0
1257,-165,0
1258,-156,0
1259,133,3
1260,49,2
1261,144,3
1262,140,3
1263,-58,1
1264,-39,1
1265,-36,1
1266,-130,0
1267,240,4
1268,152,3
1269,153,3
1270,55,2
1271,53,2
1272,-126,0
1273,-121,0
1274,-125,0
1275,59,2
1276,48,3
1277,-39,1
1278,-35,1
1279,-136,0
1280,-130,0
1281,-53,1
1282,-48,1
1283,-141,0
1284,-36,1
1285,61,2
1286,-41,1
1287,-131,0
1288,-135,0
1289,98,3
1290,-136,0
1291,-33,1
1292,51,2
1293,144,3
1294,53,2
1295,47,3
1296,144,3
1297,-34,1
1298,-45,1
1299,146,3
1300,45,2
1301,-34,1
1302,-125,0
1303,-38,1
1304,-131,0
1305,-35,1
1306,46,2
1307,139,3
1308,51,2
1309,-120,0
1310,-125,0
1311,-128,0
1312,-122,0
1313,37,2
1314,135,3
1315,-126,0
1316,-129,0
1317,-125,0
1318,-27,1
1319,-126,0
1320,-31,1
1321,-137,0
1322,149,3
1323,-41,1
1324,-37,1
1325,44,2
1326,-28,1
1327,40,3
1328,-36,1
1329,-44,1
1330,-132,0
1331,-45,1
1332,-34,1
1333,-29,1
1334,148,3
1335,62,2
1336,248,4
1337,53,2
1338,-34,1
1339,64,2
1340,147,4
1341,-41,1
1342,-37,1
1343,53,2
1344,-134,0
1345,-34,1
1346,53,2
1347,439,6
1348,237,4
1349,-29,1
1350,-37,1
1351,56,2
1352,242,4
1353,-179,0
1354,-2,2
1355,135,3
1356,146,3
1357,55,2
1358,-144,0
1359,-10,2
1360,124,3
1361,44,2
1362,-144,0
1363,-30,1
1364,-132,0
1365,55,2
1366,148,3
1367,48,2
1368,150,3
1369,128,3
1370,153,3
1371,-41,1
1372,-62,2
1373,140,3
1374,136,3
1375,528,7
1376,54,2
1377,49,2
1378,53,2
1379,-126,0
1380,65,2
1381,61,2
1382,-32,1
1383,-36,1
1384,-129,0
1385,48,2
1386,136,3
1387,-135,0
1388,-127,0
1389,-29,1
1390,38,2
1391,40,2
1392,-44,1
1393,-34,1
1394,-32,1
1395,49,2
1396,147,3
1397,54,2
1398,340,5
1399,57,2
1400,51,3
1401,-28,1
1402,54,2
1403,-38,1
1404,63,2
1405,150,3
1406,-129,0
1407,-33,1
1408,-33,1
1409,-29,1
1410,-41,1
1411,-131,0
1412,-128,0
1413,-130,0
1414,-36,1
1415,-37,2
1416,-131,0
1417,-35,1
1418,-41,1
1419,-228,0
1420,58,2
1421,-35,2
1422,-131,0
1423,-65,1
1424,37,3
1425,246,4
1426,242,4
1427,36,2
1428,151,3
1429,-170,0
1430,-46,1
1431,-127,0
1432,-127,0
1433,59,2
1434,-129,0
1435,249,4
1436,-134,0
1437,-130,0
1438,154,3
1439,55,2
1440,56,2
1441,248,4
1442,143,3
1443,-198,0
1444,-178,0
1445,-133,0
1446,-168,0
1447,-171,0
1448,-160,0
1449,-159,0
1450,-129,0
1451,-150,0
1452,-154,0
1453,-155,0
1454,-170,0
1455,-149,0
1456,134,3
1457,139,3
1458,145,4
1459,135,3
1460,-167,0
1461,-165,0
1462,620,8
1463,143,3
1464,-163,0
1465,-184,0
1466,-183,0
1467,-146,0
1468,-168,0
1469,-152,0
1470,-158,0
1471,246,4
1472,-166,0
1473,-157,0
1474,-150,0
1475,-162,0
1476,-160,0
1477,-153,0
1478,-140,0
1479,-152,0
1480,148,3
1481,-44,2
1482,-41,1
1483,141,3
1484,41,2
1485,-134,0
1486,36,2
1487,235,4
1488,248,4
1489,51,2
1490,69,2
1491,340,5
1492,-152,0
1493,150,3
1494,-42,1
1495,14,2
1496,-36,1
1497,151,3
1498,150,3
1499,-134,1
1500,150,3
1501,518,7
1502,81,3
1503,21,2
1504,57,2
1505,60,2
1506,246,4
1507,151,3
1508,57,2
1509,-36,1
1510,156,3
1511,251,4
1512,245,4
1513,51,2
1514,-27,1
1515,53,2
1516,58,2
1517,-133,1
1518,-37,1
1519,-32,1
1520,159,3
1521,151,4
1522,144,3
1523,-37,1
1524,-150,0
1525,-156,0
1526,-160,0
1527,-166,0
1528,-147,0
1529,-166,0
1530,-154,0
1531,71,3
1532,49,2
1533,-37,1
1534,-34,1
1535,-33,1
1536,-126,0
1537,-31,1
1538,-174,0
1539,-41,1
1540,48,2
1541,51,2
1542,-30,1
1543,-29,1
1544,-31,1
1545,-36,2
1546,150,3
1547,-131,0
1548,155,3
1549,431,6
1550,144,3
1551,248,4
1552,60,2
1553,50,2
1554,53,2
1555,-128,0
1556,153,3
1557,139,3
1558,49,2
1559,247,4
1560,-28,1
1561,235,4
1562,-121,1
1563,107,3
1564,-72,2
1565,63,2
1566,-33,1
1567,-30,1
1568,-33,1
1569,426,6
1570,152,3
1571,64,2
1572,-26,1
1573,-36,1
1574,54,2
1575,58,2
1576,51,2
1577,-32,1
1578,146,3
1579,-56,1
1580,-138,0
1581,-27,1
1582,-39,1
1583,-27,3
1584,247,4
1585,384,6
1586,-177,0
1587,-196,0
1588,-162,0
1589,-14,2
1590,445,6
1591,417,6
1592,-129,0
1593,-54,1
1594,-30,1
1595,70,3
1596,-15,2
1597,29,2
1598,-164,0
1599,-134,0
1600,135,3
1601,-33,1
1602,38,2
1603,-134,0
1604,-37,1
1605,-49,1
1606,-32,1
1607,-32,1
1608,-180,0
1609,8,4
1610,139,4
1611,420,6
1612,148,3
1613,112,3
1614,-95,2
1615,-204,0
1616,-170,0
1617,-169,0
1618,-103,1
1619,60,3
1620,-31,1
1621,-130,0
1622,-40,2
1623,-168,0
1624,-130,0
1625,-128,0
1626,46,2
1627,-46,1
1628,-30,1
1629,-176,0
1630,-166,0
1631,-170,0
1632,-176,0
1633,-174,0
1634,-132,0
1635,55,2
1636,300,5
1637,3,2
1638,-127,0
1639,-37,1
1640,-123,0
1641,48,2
1642,-33,1
1643,-130,1
1644,-132,0
1645,-139,0
1646,-31,1
1647,-134,1
1648,-27,1
1649,-30,1
1650,-131,0
1651,-38,1
1652,-127,0
1653,-35,1
1654,-170,0
1655,-145,0
1656,-127,0
1657,-123,0
1658,-130,0
1659,-136,0
1660,-145,0
1661,-143,0
1662,-146,0
1663,-189,0
1664,-216,0
1665,-94,1
1666,-184,0
1667,-130,0
1668,-157,0
1669,-168,0
1670,-139,0
1671,-132,0
1672,-38,1
1673,-155,0
1674,-139,0
1675,-70,1
1676,-149,0
1677,-149,0
1678,-127,0
1679,-125,0
1680,-128,0
1681,-123,0
1682,-126,0
1683,-123,0
1684,-129,0
1685,-126,0
1686,-136,1
1687,-130,0
1688,-124,0
1689,-125,0
1690,-134,1
1691,-128,0
1692,-133,0
1693,-126,0
1694,-39,1
1695,-120,0
1696,-120,0
1697,-123,0
1698,-125,0
1699,-119,0
1700,-120,0
1701,-122,0
1702,152,3
1703,-123,0
1704,-129,0
1705,-121,0
1706,-129,0
1707,51,2
1708,-129,1
1709,-130,0
1710,-127,0
1711,-38,2
1712,-122,0
1713,-122,0
1714,-124,0
1715,-122,0
1716,-135,0
1717,50,2
1718,-130,0
1719,-131,0
1720,-120,0
1721,-130,0
1722,-152,0
1723,-3,2
1724,21,2
1725,39,2
1726,-37,1
1727,38,2
1728,-148,0
1729,-141,0
1730,-137,0
1731,-167,0
1732,-131,0
1733,-37,1
1734,-128,0
1735,-124,0
1736,-131,1
1737,-131,0
1738,-33,1
1739,-32,1
1740,-31,1
1741,-28,1
1742,-35,1
1743,-37,2
1744,40,2
1745,-35,1
1746,-157,0
1747,-157,0
1748,-36,1
1749,140,3
1750,138,3
1751,46,2
1752,-131,0
1753,-43,1
1754,-130,0
1755,-134,0
1756,-130,0
1757,-168,0
1758,-123,1
1759,32,2
1760,36,2
1761,-33,1
1762,40,2
1763,129,3
1764,-43,1
1765,50,2
1766,-201,0
1767,-133,0
1768,-139,0
1769,-40,1
1770,-28,1
1771,52,2
1772,-136,1
1773,-128,0
1774,-105,2
1775,-52,1
1776,39,2
1777,-128,0
1778,142,3
1779,49,2
1780,148,3
1781,116,4
1782,-37,1
1783,248,4
1784,132,3
1785,151,3
1786,35,2
1787,-121,0
1788,146,3
1789,150,3
1790,58,2
1791,135,3
1792,126,3
1793,33,2
1794,-32,1
1795,-130,0
1796,-31,1
1797,-33,1
1798,-34,1
1799,-136,0
1800,50,2
1801,-31,1
1802,-131,0
1803,-125,0
1804,-40,1
1805,-126,0
1806,-124,0
1807,-127,0
1808,-171,0
1809,17,2
1810,-167,1
1811,-200,0
1812,19,2
1813,-67,1
1814,74,3
1815,-44,1
1816,-171,0
1817,-161,0
1818,-155,0
1819,-147,0
1820,-124,0
1821,-143,0
1822,-182,0
1823,-182,0
1824,-189,0
1825,-197,0
1826,-169,0
1827,-149,1
1828,-194,0
1829,-126,0
1830,-121,0
1831,-193,0
1832,-132,1
1833,53,2
1834,139,3
1835,132,3
1836,118,3
1837,-144,1
1838,-54,3
1839,96,3
1840,29,2
1841,32,4
1842,-189,0
1843,-179,0
1844,-155,0
1845,-127,0
1846,-132,1
1847,-145,0
1848,-170,0
1849,-160,0
1850,-170,0
1851,-150,0
1852,-40,1
1853,-131,1
1854,55,2
1855,-33,1
1856,-132,0
1857,-30,1
1858,-32,1
1859,-134,0
1860,-133,0
1861,-30,1
1862,-125,0
1863,35,2
1864,-158,0
1865,62,2
1866,152,3
1867,143,3
1868,241,4
1869,64,2
1870,-180,0
1871,-151,0
1872,-136,1
1873,-161,0
1874,-155,0
1875,-37,1
1876,-168,0
1877,-133,0
1878,-166,0
1879,-142,0
1880,-140,0
1881,-160,0
1882,-86,1
1883,-185,0
1884,-136,0
1885,-148,0
1886,-134,0
1887,-154,0
1888,-15,2
1889,153,3
1890,2,2
1891,-15,3
1892,-155,0
1893,-132,0
1894,-127,0
1895,-146,0
1896,-125,0
1897,-124,0
1898,-118,0
1899,-119,0
1900,-121,0
1901,-127,0
1902,-128,0
1903,-135,0
1904,-162,0
1905,-149,0
1906,-64,1
1907,-136,0
1908,-128,0
1909,149,3
1910,-129,0
1911,-34,1
1912,-126,0
1913,-122,0
1914,-121,0
1915,-118,0
1916,-123,0
1917,-119,0
1918,-124,0
1919,-120,0
1920,-120,0
1921,-126,0
1922,-119,0
1923,-119,0
1924,-120,0
1925,-124,0
1926,-126,0
1927,-122,0
1928,-125,0
1929,-125,0
1930,-162,0
1931,-143,0
1932,-138,0
1933,-136,0
1934,-140,0
1935,41,2
1936,-143,0
1937,-144,0
1938,-145,0
1939,-149,0
1940,-139,0
1941,-129,0
1942,-162,0
1943,-144,0
1944,-132,0
1945,-31,1
1946,-127,1
1947,47,3
