Epoch,Reward,Gates passed
206,-180,0
207,-160,0
208,-158,0
209,853,3
210,307,2
211,-133,0
212,959,3
213,-177,0
214,-141,0
215,-158,0
216,-144,0
217,-1,1
218,-173,0
219,-155,0
220,-150,0
221,-166,0
222,-162,0
223,955,3
224,-140,0
225,387,2
226,-168,0
227,-20,1
228,-174,0
229,-198,0
230,-169,0
231,-175,0
232,-59,1
233,-166,0
234,-181,0
235,-150,0
236,-166,0
237,338,2
238,275,2
239,338,2
240,-167,0
241,-181,0
242,-151,0
243,-161,0
244,247,2
245,-31,1
246,-188,0
247,-22,1
248,-191,0
249,375,2
250,877,3
251,854,3
252,-159,0
253,-192,0
254,-171,0
255,-165,0
256,943,3
257,-140,0
258,-134,0
259,-140,0
260,33,1
261,-148,0
262,-153,0
263,2,1
264,-20,1
265,340,2
266,-168,0
267,-140,0
268,-165,0
269,317,2
270,-163,0
271,307,2
272,-172,0
273,293,2
274,294,2
275,2573,5
276,-156,0
277,285,2
278,1591,4
279,-150,0
280,-182,0
281,-154,0
282,-166,0
283,1618,4
284,888,3
285,847,3
286,-170,0
287,-157,0
288,-167,0
289,-165,0
290,-182,0
291,-148,0
292,-143,0
293,-133,0
294,-187,0
295,-160,0
296,-167,0
297,-157,0
298,-153,0
299,-173,0
300,895,3
301,982,3
302,-144,0
303,-159,0
304,-134,0
305,-143,0
306,-161,0
307,-181,0
308,-164,0
309,-183,0
310,955,3
311,322,2
312,321,2
313,-126,0
314,872,3
315,-139,0
316,-141,0
317,-162,0
318,-179,0
319,-159,0
320,-148,0
321,-156,0
322,-153,0
323,-149,0
324,-131,0
325,-156,0
326,-156,0
327,-137,0
328,-167,0
329,3,1
330,2642,5
331,932,3
332,-133,0
333,6893,8
334,2638,5
335,-186,0
336,-178,0
337,-163,0
338,-179,0
339,-44,1
340,820,3
341,278,2
342,276,2
343,291,2
344,-169,0
345,1641,4
346,-25,1
347,-175,0
348,-148,0
349,-147,0
350,-144,0
351,-150,0
352,-157,0
353,-150,0
354,-147,0
355,-144,0
356,-142,0
357,-163,0
358,-160,0
359,-179,0
360,-184,0
361,-129,0
362,-143,0
363,-131,0
364,-122,0
365,-132,0
366,-127,0
367,-137,0
368,-129,0
369,-141,0
370,-129,0
371,-129,0
372,-152,0
373,-158,0
374,-163,0
375,-141,0
376,-167,0
377,-164,0
378,-152,0
379,5,1
380,905,3
381,-14,1
382,939,3
383,294,2
384,1745,4
385,18,1
386,313,2
387,-148,0
388,20,1
389,986,3
390,-164,0
391,-152,0
392,3,1
393,-166,0
394,-170,0
395,-4,1
396,-197,0
397,-162,0
398,-145,0
399,-197,0
400,-159,0
401,-154,0
402,-183,0
403,-184,0
404,-167,0
405,-187,0
406,-186,0
407,-173,0
408,-178,0
409,-178,0
410,-172,0
411,-193,0
412,-171,0
413,-176,0
414,918,3
415,1622,4
416,-144,1
417,920,3
418,836,3
419,863,3
420,313,2
421,-137,0
422,-176,0
423,-10,1
424,-169,0
425,394,2
426,300,2
427,-170,0
428,-175,0
429,-173,0
430,-164,0
431,279,2
432,-160,0
433,-11,1
434,-161,0
435,286,2
436,304,2
437,-67,1
438,2529,5
439,-167,0
440,-165,0
441,-179,0
442,892,3
443,-156,0
444,-179,0
445,-174,0
446,-185,0
447,-152,0
448,-138,0
449,-165,0
450,-170,0
451,-146,0
452,40,1
453,-152,0
454,373,2
455,-167,0
456,28,1
457,-153,0
458,-136,0
459,363,3
460,-142,0
461,-157,0
462,-172,0
463,804,3
464,-182,0
465,-150,0
466,-138,0
467,-157,0
468,-136,0
469,-145,0
470,-181,0
471,-163,0
472,-182,0
473,-166,0
474,-164,0
475,-172,0
476,-149,0
477,-139,0
478,-132,0
479,-152,0
480,-163,0
481,-198,0
482,-174,0
483,-29,1
484,-194,0
485,-159,0
486,289,2
487,829,3
488,1688,4
489,26,1
490,899,3
491,963,3
492,-140,0
493,350,2
494,1642,4
495,953,3
496,1009,3
497,319,2
498,-5,2
499,344,2
500,29,1
501,-151,0
502,-157,0
503,-168,0
504,-162,0
505,-175,0
506,-41,1
507,-46,1
508,-163,0
509,-155,0
510,-162,0
511,-161,0
512,-177,1
513,-156,0
514,-153,0
515,376,2
516,-157,0
517,974,3
518,422,2
519,323,2
520,-154,1
521,-168,0
522,-146,0
523,440,2
524,53,1
525,414,3
526,-141,0
527,1014,3
528,936,3
529,1708,4
530,-172,0
531,-171,0
532,950,3
533,-176,0
534,-138,0
535,-150,0
536,-137,0
537,-145,0
538,-134,0
539,-125,0
540,-137,0
541,-155,0
542,-129,0
543,-184,0
544,-178,0
545,-134,0
546,-140,0
547,-132,0
548,-140,0
549,-153,0
550,-148,0
551,3,1
552,-128,0
553,-140,0
554,-169,0
555,-159,0
556,-177,0
557,-162,0
558,-165,0
559,-161,0
560,-135,0
561,388,2
562,379,3
563,-143,0
564,-140,0
565,326,2
566,-155,0
567,-154,0
568,-163,0
569,-129,0
570,-154,0
571,-183,0
572,-147,0
573,-161,0
574,-170,0
575,-172,0
576,-203,0
577,-209,0
578,-196,0
579,-168,0
580,-160,0
581,-147,0
582,-143,0
583,-131,0
584,-137,0
585,-147,0
586,-153,0
587,-146,0
588,-134,0
589,-133,0
590,-125,0
591,-123,0
592,-142,0
593,-144,0
594,-140,0
595,-138,0
596,-123,0
597,-134,0
598,6979,8
599,2740,5
600,-179,0
601,311,2
602,-183,0
603,295,2
604,871,3
605,-187,0
606,-160,0
607,-151,0
608,-164,0
609,-146,0
610,-168,0
611,-155,0
612,-155,0
613,-154,0
614,-172,0
615,-182,0
616,-139,0
617,-158,0
618,-164,0
619,943,3
620,-162,0
621,-166,0
622,-50,1
623,-53,1
624,-185,0
625,-135,0
626,931,3
627,-216,0
628,-146,0
629,-151,0
630,-166,0
631,-167,0
632,1000,3
633,1649,4
634,-181,0
635,-8,1
636,-171,0
637,-185,0
638,-191,0
639,11,1
640,-171,0
641,-144,0
642,-150,0
643,-157,0
644,-148,0
645,-135,0
646,-143,0
647,-158,0
648,-137,0
649,-149,0
650,-161,0
651,-167,0
652,-166,0
653,-152,0
654,-165,0
655,-166,0
656,-143,0
657,-148,0
658,-177,0
659,-162,0
660,-164,0
661,-170,0
662,-161,0
663,-174,0
664,-162,0
665,-176,0
666,944,3
667,-194,0
668,-207,0
669,-168,0
670,-182,0
671,-134,0
672,-137,0
673,-124,0
674,-156,0
675,-161,0
676,-126,0
677,-148,0
678,-128,0
679,-157,0
680,-132,0
681,-172,0
682,-174,0
683,860,3
684,1711,4
685,873,3
686,-34,1
687,-4,1
688,-177,0
689,-184,0
690,-204,0
691,-196,0
692,-4,1
693,-169,0
694,-191,0
695,-209,0
696,851,3
697,372,2
698,941,3
699,302,2
700,-172,0
701,-176,0
702,-178,0
703,-172,0
704,-164,0
705,-161,0
706,-171,0
707,-167,0
708,-164,0
709,-165,0
710,-158,0
711,-149,0
712,-138,0
713,-165,0
714,-144,0
715,-148,0
716,-145,0
717,-136,0
718,822,3
719,-170,0
720,-161,0
721,-170,0
722,-176,0
723,-171,0
724,-179,0
725,-169,0
726,-173,0
727,918,3
728,289,3
729,306,2
730,-62,1
731,-166,0
732,-168,0
733,-149,0
734,-143,0
735,-157,0
736,-135,0
737,-146,0
738,-170,0
739,-149,0
740,-156,0
741,-142,0
742,-154,0
743,-158,0
744,-148,0
745,-163,0
746,-161,0
747,-159,0
748,-174,0
749,-184,0
750,879,3
751,-179,0
752,-166,0
753,-150,0
754,-133,0
755,-215,0
756,849,3
757,-166,0
758,902,3
759,-152,0
760,-164,0
761,-179,0
762,908,3
763,278,2
764,-8,1
765,29,1
766,-178,0
767,-124,0
768,-22,1
769,-174,0
770,-176,0
771,-174,0
772,-185,0
773,-184,0
774,-185,0
775,-188,0
776,-208,0
777,-20,1
778,938,3
779,320,2
780,1616,4
781,912,3
782,915,3
783,343,2
784,950,3
785,881,3
786,991,3
787,425,2
788,990,3
789,1719,4
790,-67,1
791,1560,4
792,-166,0
793,-154,0
794,-150,0
795,927,3
796,816,3
797,882,3
798,-154,0
799,-155,0
800,939,3
801,913,3
802,3,1
803,-167,0
804,3,1
805,-147,0
806,-176,0
807,-174,0
808,-181,0
809,-50,1
810,-196,0
811,830,3
812,-201,0
813,-191,0
814,-151,0
815,-182,0
816,-138,0
817,-156,0
818,-148,0
819,899,3
820,429,2
821,-129,0
822,-136,0
823,-124,0
824,-130,0
825,-130,0
826,-139,0
827,-128,0
828,-126,0
829,-131,0
830,-125,0
831,-128,0
832,-126,0
833,-124,0
834,-127,0
835,-124,0
836,-127,0
837,-121,0
838,-120,0
839,-132,0
840,-132,0
841,-145,0
842,-131,0
843,-138,0
844,-135,0
845,-153,1
846,-149,0
847,429,2
848,419,2
849,349,2
850,962,3
851,-142,0
852,-159,0
853,-142,0
854,-126,0
855,-130,0
856,-130,0
857,-125,0
858,-131,0
859,-135,0
860,-129,0
861,-139,0
862,-148,0
863,-136,0
864,-142,0
865,-142,0
866,-161,0
867,-154,0
868,-147,0
869,-129,0
870,-144,0
871,-155,0
872,-166,0
873,-168,0
874,-167,0
875,-163,0
876,-160,0
877,-131,0
878,-122,0
879,-138,0
880,-119,0
881,-130,0
882,-130,0
883,-124,0
884,-161,0
885,-124,0
886,-130,0
887,-141,0
888,-132,0
889,-142,0
890,-123,0
891,-128,0
892,-161,0
893,-124,0
894,-166,0
895,-150,0
896,-144,0
897,-155,0
898,-141,0
899,2722,5
900,2723,5
901,923,3
902,413,2
903,418,2
904,406,2
905,44,1
906,413,2
907,36,1
908,407,2
909,420,2
910,407,2
911,1725,4
912,335,3
913,-165,0
914,-148,0
915,-74,1
916,1578,4
917,-171,0
918,-171,0
919,-165,0
920,-155,0
921,972,3
922,990,3
923,997,3
924,-161,0
925,-150,0
926,-141,0
927,-166,0
928,416,2
929,3,2
930,-142,0
931,354,2
932,1000,3
933,-141,0
934,-133,0
935,-127,0
936,-147,0
937,-130,0
938,-140,0
939,40,1
940,330,2
941,945,3
942,-177,0
943,-168,0
944,-139,0
945,-142,0
946,-137,0
947,-149,0
948,-146,0
949,-142,0
950,-171,0
951,-197,0
952,292,2
953,-35,1
954,-34,1
955,-52,1
956,-57,1
957,-37,1
958,-38,1
959,364,2
960,-179,0
961,-13,1
962,-136,0
963,-126,0
964,-195,0
965,-156,0
966,-130,0
967,-129,0
968,-136,0
969,-121,0
970,-122,0
971,-124,0
972,-120,0
973,-122,0
974,-128,0
975,-137,0
976,-183,0
977,-172,0
978,896,3
979,947,3
980,1755,4
981,-123,0
982,-124,0
983,-143,0
984,-133,0
985,-133,0
986,-185,0
987,-175,0
988,-165,0
989,-164,0
990,-170,0
991,-149,0
992,-145,0
993,-143,0
994,20,1
995,-158,0
996,928,3
997,-160,0
998,-145,0
999,-156,0
1000,-153,0
1001,-160,0
1002,-181,0
1003,-183,0
1004,-183,0
1005,-121,0
1006,-120,0
1007,-122,0
1008,-120,0
1009,-123,0
1010,-122,0
1011,-130,0
1012,-124,0
1013,-140,0
1014,-126,0
1015,-125,0
1016,-129,0
1017,-129,0
1018,-131,0
1019,-130,0
1020,-145,0
1021,-128,0
1022,-124,0
1023,-124,0
1024,-136,0
1025,-121,0
1026,-124,0
1027,-138,0
1028,-134,0
1029,-131,0
1030,-163,0
1031,-152,0
1032,-183,0
1033,-177,0
1034,-180,0
1035,-212,0
1036,823,3
1037,284,2
1038,882,3
1039,745,3
1040,-67,1
1041,-192,0
1042,-181,0
1043,-160,0
1044,-168,0
1045,-143,0
1046,-140,0
1047,-145,0
1048,-143,0
1049,-135,0
1050,-178,0
1051,-160,0
1052,-180,0
1053,-170,0
1054,-159,0
1055,-169,0
1056,-163,0
1057,-163,0
1058,-143,0
1059,-153,0
1060,-138,0
1061,-156,0
1062,-175,0
1063,-196,0
1064,-186,0
1065,-168,0
1066,-182,0
1067,-169,0
1068,-169,0
1069,-178,0
1070,-159,0
1071,-156,0
1072,-149,0
1073,-162,0
1074,-170,0
1075,-193,0
1076,-185,0
1077,-185,0
1078,-166,0
1079,-159,0
1080,-166,0
1081,-203,0
1082,-185,0
1083,930,3
1084,-126,0
1085,-127,0
1086,-166,0
1087,-181,0
1088,-184,0
1089,-165,0
1090,-130,0
1091,-124,0
1092,-123,0
1093,-137,0
1094,10,1
1095,-158,0
1096,-126,0
1097,-120,0
1098,-136,0
1099,-185,0
1100,471,2
1101,315,2
1102,286,2
1103,-20,1
1104,-25,1
1105,-180,0
1106,-177,0
1107,889,3
1108,279,2
1109,-8,1
1110,-177,0
1111,-21,1
1112,7,1
1113,353,2
1114,-34,1
1115,341,2
1116,864,3
1117,-171,0
1118,336,2
1119,-190,0
1120,-16,1
1121,-202,0
1122,-178,0
1123,-36,1
1124,1645,4
1125,898,3
1126,291,2
1127,-176,0
1128,-45,1
1129,-14,1
1130,-190,0
1131,306,2
1132,323,2
1133,267,2
1134,-177,0
1135,-192,0
1136,921,3
1137,864,3
1138,337,2
1139,-161,0
1140,-32,1
1141,-34,1
1142,-48,1
1143,0,1
1144,282,2
1145,-11,1
1146,19,1
1147,-4,1
1148,292,2
1149,318,2
1150,11,1
1151,-202,0
1152,334,2
1153,256,2
1154,-184,0
1155,315,2
1156,267,2
1157,-180,0
1158,280,2
1159,-55,1
1160,266,2
1161,363,2
1162,-173,0
1163,-167,0
1164,289,2
1165,-164,0
1166,-166,0
1167,-180,0
1168,3,1
1169,-195,0
1170,-177,0
1171,-6,1
1172,-179,0
1173,-126,0
1174,-181,0
1175,-196,1
1176,-170,0
1177,-168,0
1178,-150,0
1179,1,1
1180,310,2
1181,-180,0
1182,-11,1
1183,-19,1
1184,327,2
1185,-79,1
1186,-207,0
1187,338,2
1188,853,3
1189,251,2
1190,869,3
1191,-13,1
1192,256,2
1193,-190,0
1194,-191,0
1195,3,1
1196,-167,0
1197,-30,1
1198,-188,0
1199,-191,0
1200,-196,0
1201,-197,0
1202,-175,0
1203,-195,0
1204,-185,0
1205,-183,0
1206,-184,0
1207,-179,0
1208,-200,0
1209,-18,1
1210,-10,1
1211,-18,1
1212,-187,0
1213,-171,0
1214,-182,0
1215,-17,1
1216,-180,0
1217,-59,1
1218,-190,0
1219,-197,0
1220,-185,0
1221,-175,0
1222,-179,0
1223,-170,0
1224,-194,0
1225,-175,0
1226,-195,0
1227,-184,0
1228,297,2
1229,286,2
1230,-197,0
1231,258,2
1232,-7,1
1233,-25,1
1234,-26,1
1235,-22,1
1236,263,2
1237,-7,1
1238,-160,0
1239,856,3
1240,-178,0
1241,293,2
1242,269,2
1243,-34,1
1244,885,3
1245,280,2
1246,292,2
1247,-168,0
1248,-48,1
1249,-7,1
1250,1686,4
1251,1636,4
1252,-174,0
1253,-155,0
1254,-180,0
1255,-150,0
1256,-148,0
1257,-163,0
1258,-18,1
1259,-177,0
1260,-196,0
1261,-185,0
1262,-151,0
1263,360,2
1264,-148,0
1265,-186,0
1266,-173,0
1267,-191,0
1268,-180,0
1269,-185,0
1270,-172,0
1271,-173,0
1272,-184,0
1273,-165,0
1274,-32,1
1275,-182,0
1276,-183,0
1277,-183,0
1278,-199,0
1279,-206,0
1280,262,2
1281,-192,0
1282,-197,0
1283,838,3
1284,-198,0
1285,-209,0
1286,-17,1
1287,-28,1
1288,-159,0
1289,-181,0
1290,-30,1
1291,-177,0
1292,-173,0
1293,-167,0
1294,-155,0
1295,-169,0
1296,-3,1
1297,-161,0
1298,-199,0
1299,-152,0
1300,-173,0
1301,-144,0
1302,-179,0
1303,-194,0
1304,-177,0
1305,-158,0
1306,-164,0
1307,-162,0
1308,-176,0
1309,-195,0
1310,-198,0
1311,-170,0
1312,-186,0
1313,-177,0
1314,-193,0
1315,-154,0
1316,-24,1
1317,-189,0
1318,-187,0
1319,-158,0
1320,-188,0
1321,-158,0
1322,-184,0
1323,-197,0
1324,267,2
1325,-172,0
1326,-167,0
1327,-16,1
1328,-132,0
1329,-11,1
1330,-55,1
1331,-170,0
1332,-185,0
1333,-182,0
1334,-174,0
1335,-176,0
1336,-183,0
1337,-11,1
1338,-193,0
1339,297,2
1340,281,2
1341,2576,5
1342,-12,1
1343,-152,0
1344,-14,1
1345,-175,0
1346,-158,0
1347,2573,5
1348,-6,1
1349,-4,1
1350,-194,0
1351,-169,0
1352,882,3
1353,295,2
1354,-215,0
1355,-172,0
1356,-159,0
1357,-186,0
1358,-157,0
1359,-148,0
1360,-138,0
1361,-158,0
1362,-157,0
1363,-159,0
1364,-187,0
1365,-173,0
1366,-179,0
1367,-155,0
1368,-174,0
1369,-163,0
1370,-187,0
1371,-163,0
1372,-144,0
1373,-177,0
1374,-207,0
1375,-161,0
1376,-186,0
1377,-184,0
1378,-15,1
1379,-165,0
1380,-174,0
1381,-163,0
1382,-204,0
1383,-160,0
1384,-172,0
1385,-151,0
1386,-168,0
1387,-154,0
1388,-174,0
1389,-195,0
1390,-171,0
1391,-175,0
1392,-174,0
1393,-164,0
1394,-140,0
1395,-186,0
1396,-161,0
1397,-172,0
1398,339,2
1399,-38,1
1400,300,2
1401,-11,1
1402,-203,0
1403,-205,0
1404,-171,0
1405,-169,0
1406,-154,0
1407,928,3
1408,-177,0
1409,-139,0
1410,-192,0
1411,-169,0
1412,-180,0
1413,-174,0
1414,-166,0
1415,-171,0
1416,-177,0
1417,-179,0
1418,-201,0
1419,6,1
1420,288,2
1421,-183,0
1422,-169,0
1423,-21,1
1424,331,2
1425,5,1
1426,-144,0
1427,19,1
1428,-165,0
1429,-153,0
1430,-154,0
1431,3,1
1432,12,1
1433,-186,0
1434,-158,0
1435,-189,0
1436,-156,0
1437,-156,0
1438,-160,0
1439,-153,0
1440,-178,0
1441,-169,0
1442,-176,0
1443,-176,0
1444,-175,0
1445,-187,0
1446,-193,0
1447,246,2
1448,-159,0
1449,-139,0
1450,-134,0
1451,-160,0
1452,-172,0
1453,868,3
1454,-19,1
1455,-161,0
1456,42,1
1457,-150,0
1458,-134,0
1459,-131,0
1460,-178,0
1461,-133,0
1462,-152,0
1463,-160,0
1464,-168,0
1465,-170,0
1466,-8,1
1467,-203,0
1468,-175,0
1469,-178,0
1470,-181,0
1471,-187,0
1472,-190,0
1473,-177,0
1474,-187,0
1475,-171,0
1476,-174,0
1477,-158,0
1478,-164,0
1479,-163,0
1480,-176,0
1481,-212,0
1482,-171,0
1483,-176,0
1484,-170,0
1485,-143,0
1486,-190,1
1487,-176,0
1488,-162,0
1489,-177,0
1490,-167,0
1491,-180,0
1492,-163,0
1493,-181,0
1494,-163,0
1495,-189,0
1496,-156,0
1497,302,2
1498,-172,0
1499,-172,0
1500,-168,0
1501,-188,0
1502,-20,1
1503,-158,0
1504,-172,0
1505,-1,1
1506,-24,1
1507,-138,0
1508,-153,0
1509,-135,0
1510,-149,0
1511,-162,0
1512,-164,0
1513,-176,0
1514,-172,0
1515,-184,0
1516,-180,0
1517,-163,0
1518,-184,0
1519,-206,1
1520,-178,0
1521,-169,0
1522,-176,0
1523,-34,1
1524,-178,0
1525,960,3
1526,-165,0
1527,337,2
1528,348,2
1529,-187,0
1530,326,2
1531,257,2
1532,863,3
1533,248,2
1534,271,2
1535,260,2
1536,-172,0
1537,-189,0
1538,-194,0
1539,229,2
1540,263,2
1541,-203,0
1542,813,3
1543,225,2
1544,-44,1
1545,12477,11
1546,9,1
1547,-145,0
1548,342,2
1549,-183,0
1550,-181,0
1551,-195,0
1552,-77,1
1553,-38,1
1554,300,2
1555,-44,1
1556,-15,1
1557,-191,0
1558,-176,0
1559,-175,0
1560,-179,0
1561,-171,0
1562,-172,0
1563,-179,0
1564,-169,0
1565,-10,1
1566,-178,0
1567,-164,0
1568,-148,0
1569,-146,0
1570,-166,0
1571,-140,0
1572,-153,0
1573,-153,0
1574,-151,0
1575,-148,0
1576,-128,0
1577,-157,0
1578,-140,0
1579,-125,0
1580,-160,0
1581,-189,0
1582,-183,0
1583,-148,0
1584,-154,0
1585,-197,0
1586,-163,0
1587,-178,0
1588,17,1
1589,-198,0
1590,-184,0
1591,-155,0
1592,-167,0
1593,-182,0
1594,-184,0
1595,-195,0
1596,-191,0
1597,-71,1
1598,-183,0
1599,-185,0
1600,-210,0
1601,-207,0
1602,-211,0
1603,842,3
1604,810,3
1605,284,2
1606,835,3
1607,283,2
1608,278,2
1609,-170,0
1610,35,1
1611,-23,1
1612,403,3
1613,381,2
1614,934,3
1615,978,3
1616,-160,0
1617,993,3
1618,346,2
1619,-171,0
1620,20,1
1621,-165,0
1622,-184,0
1623,-210,0
1624,-162,0
1625,-155,0
1626,-166,0
1627,-210,0
1628,-148,0
1629,-135,0
1630,-185,0
1631,-23,1
1632,282,2
1633,838,3
1634,-21,1
1635,-23,1
1636,321,2
1637,-202,0
1638,911,3
1639,396,2
1640,27,1
1641,-178,0
1642,-147,0
1643,-155,0
1644,-135,0
1645,-185,0
1646,-166,0
1647,-161,0
1648,-197,0
1649,-177,0
1650,-195,0
1651,-207,0
1652,-205,1
1653,358,2
1654,958,3
1655,-148,0
1656,10,1
1657,248,2
1658,-207,0
1659,284,2
1660,-216,0
1661,-181,0
1662,-164,0
1663,30,1
1664,434,2
1665,419,2
1666,-30,1
1667,-51,1
1668,-61,1
1669,-49,1
1670,-19,1
1671,-210,0
1672,-226,0
1673,-178,0
1674,306,2
1675,-212,0
1676,-216,0
1677,-185,0
1678,-165,0
1679,-167,0
1680,-156,0
1681,-156,0
1682,-181,0
1683,-197,0
1684,-178,0
1685,-171,0
1686,-143,0
1687,-163,0
1688,-170,0
1689,-191,0
1690,-189,0
1691,-169,0
1692,-172,0
1693,-164,0
1694,-178,0
1695,-172,0
1696,-170,0
1697,-168,0
1698,-171,0
1699,-180,0
1700,-196,0
1701,-164,0
1702,-165,0
1703,-166,0
1704,-189,0
1705,-187,0
1706,879,3
1707,-197,0
1708,829,3
1709,1644,4
1710,266,2
1711,-201,0
1712,363,2
1713,-200,0
1714,-29,1
1715,-31,1
1716,-194,0
1717,-13,1
1718,45,1
1719,48,1
1720,924,3
1721,-149,0
1722,416,2
1723,46,1
1724,-154,0
1725,275,2
1726,334,2
1727,308,2
1728,-47,1
1729,-14,1
1730,-19,1
1731,-188,0
1732,-15,1
1733,-28,1
1734,267,2
1735,-212,0
1736,-183,0
1737,-216,1
1738,-12,1
1739,-73,1
1740,-26,1
1741,-16,1
1742,-48,1
1743,-30,1
1744,-204,0
1745,-160,0
1746,-169,0
1747,-184,0
1748,-156,0
1749,355,2
1750,303,2
1751,813,3
1752,1643,4
1753,2674,5
1754,14986,12
1755,1588,4
1756,1599,4
1757,1572,4
1758,1599,4
1759,836,3
1760,889,3
1761,2709,5
1762,871,3
1763,949,3
1764,-12,1
1765,1599,4
1766,1611,4
1767,1678,4
1768,4008,6
1769,442,2
1770,434,2
1771,43,2
1772,906,3
1773,286,2
1774,-188,0
1775,-15,1
1776,249,2
1777,950,3
1778,-179,0
1779,-24,1
1780,341,2
1781,1758,4
1782,-169,0
1783,-169,0
1784,-220,0
1785,-214,1
1786,-185,0
1787,301,2
1788,363,2
1789,337,2
1790,345,3
1791,-30,1
1792,251,2
1793,-29,2
1794,-172,0
1795,-4,1
1796,312,2
1797,278,2
1798,358,2
1799,-189,0
1800,-188,0
1801,-29,1
1802,336,2
1803,327,2
1804,396,3
1805,2637,5
1806,352,2
1807,349,2
1808,319,2
1809,-226,0
1810,-216,0
1811,245,2
1812,-208,0
1813,-20,1
1814,-203,0
1815,-186,0
1816,-195,0
1817,-177,0
1818,-202,0
1819,-207,0
1820,-37,1
1821,-40,1
1822,274,2
1823,-187,0
1824,-219,0
1825,213,2
1826,1584,4
1827,-40,1
1828,-39,1
1829,212,2
1830,-175,0
1831,-207,0
1832,-191,0
1833,340,2
1834,400,2
1835,436,2
1836,357,2
1837,398,2
1838,60,1
1839,62,1
1840,55,1
1841,58,1
1842,56,1
1843,-129,0
1844,371,2
1845,51,1
1846,443,2
1847,-128,0
1848,46,1
1849,69,1
1850,66,1
1851,61,1
1852,48,1
1853,441,2
1854,445,2
1855,1049,3
1856,456,2
1857,1004,3
1858,313,2
1859,842,3
1860,-135,0
1861,1043,3
1862,978,3
1863,-178,0
1864,-8,1
1865,327,2
1866,337,2
1867,-10,1
1868,-191,0
1869,9,1
1870,-185,1
1871,-169,0
1872,-160,0
1873,1026,3
1874,413,2
1875,437,2
1876,1019,3
1877,1015,3
1878,1047,3
1879,-15,1
1880,810,3
1881,237,2
1882,802,3
1883,437,2
1884,42,1
1885,31,1
1886,439,2
1887,46,1
1888,433,2
1889,56,1
1890,56,1
1891,58,1
1892,-136,0
1893,69,1
1894,61,1
1895,457,2
1896,431,2
1897,366,2
1898,789,3
1899,1589,4
1900,909,3
1901,1581,4
1902,-186,0
1903,-211,0
1904,-172,0
1905,1005,3
1906,-166,0
1907,68,1
1908,-33,1
1909,-199,0
1910,-18,1
1911,-42,1
1912,-26,1
1913,-35,1
1914,-24,1
1915,285,2
1916,985,3
1917,416,2
1918,333,2
1919,345,2
1920,434,2
1921,1703,4
1922,403,2
1923,1028,3
1924,-133,0
1925,1040,3
